song_id,song_name,song_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,artist_id,album_id
3RiJKGx74ktsQbFESW1eow,Ways,19,0.597,0.797,-5.599,0.27,0.000215,0.732,0.143,0.36,121.932,224816,electronic,3458,6206
2cNCaMkur4qF0lNwJWBf6b,The Girl Is Mine,55,0.683,0.943,-3.6,0.0397,0.00423,0.0972,0.0356,0.706,118.991,216613,electronic,3459,6207
3RiRFyvasDtAv8n0AQUKFG,Feel My Needs  Purple Disco Machine Remix,60,0.707,0.896,-5.157,0.0538,0.0127,0.859,0.0182,0.903,122.011,230164,electronic,3172,6208
1GvyPmmkOxcrnLBjpgFBPX,Caught In The Rain,55,0.732,0.89,-7.021,0.0647,0.0312,0.000233,0.162,0.217,124.989,142800,electronic,3173,6209
3ddsRCIG5TcpytqsfTOnX1,They Dont Know  Radio Edit,57,0.801,0.79,-4.436,0.0467,0.0135,0.586,0.0522,0.874,120.006,161726,electronic,3174,6210
5M5TCPGgMZxzRN3tOCOoGd,Your Dreams,54,0.663,0.838,-4.988,0.0561,0.00179,0.000142,0.344,0.665,124.997,151853,electronic,3175,6211
5l21aNqgbYw9tjtPAo3OPk,Everythings Gonna Be Alright feat. London Community Gospel Choir,49,0.623,0.939,-3.666,0.0745,0.0102,0,0.699,0.661,123.981,213387,electronic,3177,6212
4xfYNH75F5Ji7CJ1v0OMM9,The Music,55,0.741,0.855,-4.603,0.0372,0.00166,0.0042,0.285,0.756,123.988,146413,electronic,3176,6213
7CN6ZYIX338ekn7pb2CpQp,XTC,52,0.703,0.929,-6.5,0.0661,0.00761,0.00334,0.219,0.585,128.005,156630,electronic,3179,6214
1y7agAufBsudgRXuq6Ekqb,Ready For Your Love,62,0.677,0.753,-7.038,0.154,0.0531,0.0128,0.333,0.471,121.939,198881,electronic,3181,6215
3wGCJz3Ay0tLt3JdkjVzmB,Push Pull,46,0.82,0.745,-4.921,0.0717,0.034,0.317,0.291,0.579,124.992,193096,electronic,3180,6216
0WXFAweDUMSLl2YZl8NSTc,All I Want feat. Andrea Martin,51,0.639,0.724,-8.94,0.0301,0.00385,0.00655,0.0753,0.329,124.075,184624,electronic,3178,6217
2eS6pqoic3puCKVWmwZxD3,Stay The Night,53,0.828,0.697,-7.035,0.034,0.0585,0.156,0.107,0.387,122.998,166533,electronic,3184,3346
03rdAFKPMOjSOXTcoZSajT,Recognise,51,0.515,0.955,-6.643,0.0497,0.00439,0.0603,0.136,0.152,124.06,156641,electronic,3185,6218
1ecT8HKw4RnjgGoC63jHXI,Back To Summer,56,0.632,0.874,-3.106,0.058,0.0169,3.72E-06,0.32,0.65,124.009,181636,electronic,3182,6219
4nzUclEJiSUwQQcCCEbNAA,Alone No More,59,0.383,0.918,-4.543,0.0551,0.0813,2.86E-05,0.148,0.576,121.396,173325,electronic,3183,6220
5Cv9UBYh2VkiCspwh4Wog5,Remember feat. Stevie Appleton,62,0.655,0.89,-6.434,0.0611,0.101,0.0149,0.488,0.328,127.979,199967,electronic,3187,6221
3FDSM81112KNmXM6qaYiSd,Right Before My Eyes  Radio Edit,51,0.814,0.817,-5.562,0.0402,0.0217,0.00309,0.423,0.686,124.998,205713,electronic,3188,6222
64yfxsO3tdPRx0y7eYOfm3,Crazy For Your Love,37,0.658,0.917,-4.934,0.0317,0.0207,0.00299,0.168,0.638,123.006,166455,electronic,3186,6223
5XZgARVFrnVsMThGk0CFTl,Disco Hearts,41,0.738,0.929,-4.067,0.0488,0.124,0.002,0.321,0.797,127.009,181500,electronic,3189,6224
1EHgCTp5LuW5Rlt7IruwCf,What You Want,49,0.694,0.715,-9.325,0.0788,0.000802,0.553,0.175,0.509,125.008,240057,electronic,3190,6225
0SmHTQbKCq5zH57GjuHfq0,Lost In Your Love  Radio Edit,52,0.676,0.95,-3.25,0.0633,0.0927,0.00276,0.0609,0.666,133.985,161194,electronic,3191,6226
2n675wYwoWe0F5jOXlmfcR,How Does It Feel,57,0.79,0.728,-3.534,0.097,0.00611,1.91E-06,0.0827,0.638,120.021,161844,electronic,3192,6227
73tE4L1gnUeYwwSzvzc9I5,Beneath The Moon  Original Mix,47,0.89,0.406,-7.664,0.12,0.0595,0.785,0.238,0.538,119.975,392150,electronic,3195,6228
1ZQnV7ePl8yXoLjPfhWE5L,Piece of Me,64,0.68,0.913,-2.343,0.0844,0.00565,0,0.288,0.669,121.961,188707,electronic,3194,6229
5PY9fTLp4MPXsbeRouS8gd,More Love,63,0.572,0.951,-4.566,0.0504,0.00373,0.0529,0.318,0.276,123.984,191613,electronic,3193,6230
2fQCsQwgjHvmfvHkSf6CrR,Hooked,38,0.747,0.998,-5.934,0.0516,0.0207,0.705,0.058,0.724,125.989,192381,electronic,3199,5640
7ddsmjp0uWE4I4l0PV5LJb,Your Love,47,0.749,0.968,-5.45,0.0509,0.00146,0.648,0.57,0.911,124.994,222720,electronic,3197,6231
4Ik06IuDcAgXZ0xbydo9I8,I Found You Neptune,27,0.822,0.916,-4.692,0.0558,0.0205,0.0112,0.0746,0.894,124.03,158735,electronic,3202,6232
74EsBpSsjhH7VrnCqtc7c8,All This,62,0.598,0.955,-5.219,0.244,0.11,0.000141,0.934,0.503,126.002,187692,electronic,3203,6233
58RXFvoX6t0JNYDls2ANh2,Never Gonna Tell You,47,0.747,0.761,-6.366,0.0311,0.0198,0.0644,0.0979,0.474,124.969,203482,electronic,3200,6234
2sjwKudWZUa5Dyf7Fo842f,Can You Pay,62,0.634,0.85,-6.036,0.0446,0.0149,0.000606,0.102,0.302,124.953,133573,electronic,3201,6235
5S1gAbJcWZy6ICn68Lsx2e,Sweet Vibrations,54,0.607,0.927,-5.277,0.0788,0.105,0,0.155,0.626,124.023,160668,electronic,3198,6236
3yh9WHZs15IKNBXYaFAZH5,I Loved You feat. Melissa Steel,56,0.647,0.792,-6.391,0.0504,0.16,0,0.0624,0.351,122.432,184705,electronic,3204,6237
58l9Bv2W9BkKPXH4ARE9qv,Forget the Girl,55,0.848,0.821,-6.249,0.0482,0.258,0.241,0.0961,0.708,121.983,285309,electronic,3196,6238
7iHIbOhn3N0AZF5Tky6DhM,Careless,47,0.77,0.894,-8.102,0.0487,0.000197,0.898,0.0455,0.683,120.986,391686,electronic,3205,6239
2TqSk3lGTFTO2N6qDWpODA,Buggin  Edit,48,0.738,0.851,-6.573,0.0391,0.00104,0.437,0.43,0.359,123.998,275806,electronic,3206,6240
2Zp0oCiV6xQZjLHUzrTJxv,White Rabbit  Moxy Club Mix,47,0.745,0.848,-5.577,0.03,0.00495,0.00599,0.401,0.637,127.009,164878,electronic,3209,6241
3zOj4iZqK4qU1OfcCGGk8i,Escape,54,0.585,0.879,-8.928,0.0482,0.000677,0.824,0.0613,0.0454,127.021,190866,electronic,3210,6242
0YEgVqBmj14YWgv7w32Qm4,Where I Want 2 B,60,0.769,0.885,-4.547,0.0542,0.00364,0.463,0.0796,0.824,126.017,201908,electronic,3208,6243
2gpytjWqJVE3LICibhEUaK,Treasured Soul  Radio Edit,59,0.623,0.833,-2.951,0.0557,0.0191,0.0174,0.331,0.411,124.973,177600,electronic,3207,6244
5UFdc9qkq0qof2QpQbId2I,Every Single Piece feat. She Keeps Bees  Radio Mix,47,0.688,0.602,-6.737,0.0426,0.0128,0.000119,0.0678,0.323,119.942,165107,electronic,3211,6245
5gnXJhg3zGHWvrgplrVrxH,Superstar,52,0.651,0.753,-4.956,0.0518,0.11,0,0.249,0.355,123.954,180000,electronic,3212,6246
1e0V7CMEcXaPAMtL4b5VtV,Out of My Head,58,0.549,0.946,-5.031,0.0395,5.97E-05,0.0101,0.124,0.189,123.995,162383,electronic,3214,6247
6ZexyQkQ67npzgscQyxqI7,Celebrate,40,0.628,0.84,-4.659,0.056,0.0303,5.05E-06,0.159,0.539,123.946,153827,electronic,3216,6248
6X6Czunvadm5759A96SjFD,Hippies feat. Two Another,57,0.911,0.656,-5.255,0.321,0.0115,9.34E-06,0.101,0.81,121.012,176125,electronic,3213,6249
7cfOqzJQgrlWOgXz710l7b,Box Clever,37,0.766,0.749,-9.747,0.0535,0.0591,0.803,0.102,0.308,120,484589,electronic,3218,6250
01fVbxyW9y2oKdXvg56uE5,Soul Sacrifice,59,0.847,0.934,-5.381,0.0442,0.00783,0.494,0.0797,0.863,126.035,232211,electronic,3217,6251
6TvYtabYoc5plSB9kJpgOs,Be Sharp Say Nowt,57,0.764,0.977,-5.729,0.0515,0.00506,0.868,0.66,0.96,126.015,228571,electronic,3219,6252
023H4I7HJnxRqsc9cqeFKV,I Got U,69,0.636,0.761,-7.752,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596,electronic,3215,6253
2dwnD6tMYqp8zQmfg1XvNQ,Way It Is,58,0.868,0.69,-5.606,0.0856,0.0227,0.0526,0.059,0.457,123.997,192906,electronic,3223,6254
3viSiwuE7lKPK8xSGXK6xy,Matchbox,41,0.768,0.917,-7.29,0.057,0.00907,0.857,0.054,0.224,123.986,192500,electronic,3222,6255
3nNqmaZvoRqVV8RUOP9CCt,Gecko Overdrive,56,0.609,0.885,-5.469,0.0642,0.00521,1.15E-05,0.336,0.76,124.959,165441,electronic,3220,6256
3HFUdl7SyMnbwg13ueHwNd,23,39,0.919,0.929,-4.545,0.0963,0.021,0.911,0.322,0.412,124.013,341613,electronic,3225,6257
4F8OK7mNa51mKqgHqWQiYm,Space Raiders  Charlotte de Witte Remix,54,0.749,0.731,-10.865,0.108,0.00314,0.867,0.111,0.0598,131.997,438720,electronic,3226,6258
39GX8fhLrxiPcNAMgZhWUa,These Are The Days feat. Liv Dawson,58,0.373,0.824,-5.554,0.0421,0.0131,0,0.0702,0.43,123.948,166955,electronic,3224,6259
5Vi0u7cGTcPrXk6ZOoppnp,My Love,62,0.789,0.784,-4.623,0.0363,0.444,0.000114,0.257,0.567,126.014,156210,electronic,3227,6260
5YzoHnKF8AF4Ys76VPmpKR,Tuko Tuko,45,0.79,0.88,-6.334,0.0499,0.00975,0.91,0.0805,0.194,125.997,217143,electronic,3229,6261
6lQw8YVh9sXbzcOBzyQPmK,This Feeling,54,0.794,0.635,-7.754,0.0402,0.118,0.00379,0.0706,0.422,125.971,194762,electronic,3230,6262
7BpyfQEmvi0sUmOq29plEE,You Dont Know Me feat. Duane Harden  Radio Edit,60,0.772,0.682,-6.919,0.0701,0.0461,0.00285,0.0672,0.868,129.978,242333,electronic,3228,6263
1hsRoc4GvW9lAisQ6PfU2u,Flight Mode feat. Silky,60,0.912,0.693,-4.221,0.166,0.0143,1.89E-05,0.147,0.565,124.98,145321,electronic,3231,6264
67RXcunSfFbRKLxo3JjlPs,Salvation,59,0.564,0.868,-6.839,0.0433,0.0012,6.12E-05,0.212,0.272,125.045,187320,electronic,3232,6265
4jlS72eGLijzfr7PymxDYi,Is It You,53,0.688,0.672,-11.72,0.0704,0.0381,0.55,0.315,0.155,126.978,159010,electronic,3233,6266
79Eh42ZzWWKN1frXuun08m,Never Really Liked You,42,0.795,0.844,-4.493,0.143,0.151,0.0103,0.857,0.417,124.977,225600,electronic,3234,6267
5lWUeSYO61UYgNlFlqcwYl,Lighter feat. KSI,65,0.703,0.837,-3.606,0.0395,0.0214,4.45E-05,0.104,0.356,124.953,182439,electronic,3221,6268
0WAgwdyjTwx2TT55W8z8lu,Girl,55,0.628,0.917,-7.623,0.0428,8.43E-05,0.213,0.179,0.261,122.976,159250,electronic,3236,3656
13ubZtp0ODANdh3QOYOGqk,Got A Feeling  Bontan Remix,43,0.857,0.496,-10.16,0.0603,0.00424,0.0157,0.0863,0.266,123.988,435484,electronic,3238,6269
7me5d5XmtCCfbDk3SsyXqM,Every Step,69,0.662,0.872,-4.874,0.0318,0.0729,0.016,0.156,0.372,121.989,159858,electronic,3237,6270
7EFPdC1CjrFzadsAld2eJ3,Hallelujah,45,0.768,0.926,-7.733,0.0483,0.00537,1.68E-05,0.161,0.521,126.002,219250,electronic,3235,5897
2UjMBCiA9gdDoSguLxrbBP,Caught In Your Rhythm,38,0.807,0.519,-7.033,0.0434,0.0819,0.00885,0.153,0.689,126.988,191000,electronic,3241,6271
3vkzxY2aRL7uhz2BIFzT0V,Sorry,53,0.782,0.726,-6.336,0.0388,0.0608,4.22E-06,0.233,0.553,121.002,162645,electronic,3239,6272
0NAjsPwvBwJKs0p2RL4GeM,Satellite feat. Arinn,53,0.786,0.736,-5.446,0.0375,0.00327,0.00505,0.0454,0.678,123.937,163548,electronic,3243,6273
1eEXWccqd1tLSvL9KBhN8o,Never Love Again feat. HQA,47,0.684,0.841,-3.813,0.0322,0.0162,0.00203,0.0929,0.396,123.997,158809,electronic,3244,6274
5JeBHduTGxXxytZFXBcIlB,Turn off the Lights  Cages Remix,63,0.653,0.839,-6.677,0.0581,0.00324,0.00294,0.476,0.334,125.004,208858,electronic,3242,5993
18DjkS5pjqCBROtTVH4GK6,We Do What We Want,52,0.77,0.966,-6.703,0.0422,0.000438,0.932,0.098,0.349,126.01,505577,electronic,3246,6275
6TR0FGw4zhlGbQALN065AI,Breathe,62,0.595,0.877,-7.414,0.0442,0.00646,0.0879,0.398,0.081,125.015,194233,electronic,3240,4024
15wfVCTKuPvBLtYakoBntp,Sundown,62,0.774,0.886,-7.569,0.0501,0.0306,0.129,0.0252,0.868,125.012,211448,electronic,3247,5404
4NPkQtN5w0T4ju8T6mYVsJ,Take Control,62,0.676,0.9,-6.469,0.0881,0.0105,0.0136,0.0942,0.482,122.984,167846,electronic,3248,6276
0Ph74XX0SkUkarkGgqJHnw,About The Music,41,0.745,0.859,-5.457,0.0492,0.0079,0.186,0.342,0.312,126.018,186190,electronic,3249,6277
5cz0T1Q8AmpY18TDLAe2ja,Praise feat. Gunna,60,0.737,0.681,-10.063,0.0536,0.0401,0.0011,0.31,0.799,124.023,210001,electronic,3252,6278
6JjSoJ2laV4ZbKNb9nybvh,MAMI,65,0.758,0.944,-4.901,0.0623,0.0308,0.103,0.0438,0.826,126.022,247897,electronic,3245,6279
2Me8g0TZBRiOOYvjexvYwe,Real for Me,56,0.783,0.679,-7.041,0.0539,0.032,0.000486,0.141,0.553,120.031,180210,electronic,3251,6280
1TKxmDwCr7tloqmTWG7zlO,Needless,48,0.698,0.941,-4.987,0.163,0.00427,0.00126,0.504,0.734,126.049,173447,electronic,3250,6281
5ts712TiZXqdbbkef0mRrI,Through It All  Hedex Remix,53,0.477,0.865,-5.205,0.0882,0.00224,0.0213,0.844,0.144,174.954,230400,electronic,3253,6282
3VQWkf0zg6397V3ql6mwMq,BUBBLEGUM,54,0.838,0.803,-5.583,0.0713,0.00117,0.152,0.04,0.577,126.026,148539,electronic,3257,6283
4G4patpYxsF6ovHZOX9wgR,Human feat. Echoes,67,0.544,0.856,-6.84,0.0314,0.00162,0.818,0.0763,0.233,125.992,219048,electronic,3254,6284
5tfqO6elC42ZwXfIN1aSDk,Pliva,53,0.667,0.886,-6.999,0.0516,0.00306,0.531,0.0523,0.774,123.007,244571,electronic,3255,6285
204VT365P3g5icMWdOZgJK,No Further  Radio Edit,40,0.65,0.8,-5.737,0.0357,0.182,0.869,0.287,0.265,121.016,201633,electronic,3258,6286
6HQx1gtkI5ADnjQEcEYK9H,Ill Be Pushin On,38,0.649,0.861,-5.34,0.059,0.0831,0.00613,0.104,0.349,126.931,210004,electronic,3261,6287
3Skzc6bYZur8BWZhfUpAP1,Good on You,51,0.712,0.824,-3.38,0.0366,0.202,3.93E-05,0.163,0.729,123.058,178536,electronic,3260,6288
7M9xspKef1eKPORVdi7QeR,La Fiesta  Original Mix,39,0.802,0.88,-8.454,0.051,0.00601,0.792,0.137,0.734,124.004,469328,electronic,3263,6289
0qaWEvPkts34WF68r8Dzx9,Turn Me On feat. Vula,72,0.737,0.828,-4.711,0.0396,0.0149,0.000588,0.0862,0.517,124.051,208474,electronic,3256,6290
0GPFq2mWMC6jKfTGDkAL9F,Benediction  Radio Edit,51,0.807,0.655,-8.144,0.0442,0.00251,0.00777,0.107,0.841,117.041,197978,electronic,3262,6291
0nW1NZeyAENvkfuFQuk1FU,Rock With Me,52,0.785,0.88,-5.212,0.0378,0.0407,0.000963,0.0587,0.881,124.004,164430,electronic,3264,5987
6Mxaum98mQ7PySB9jvunYL,You  I  Emily Nash Remix,61,0.634,0.871,-6.392,0.0338,0.0296,0.00373,0.175,0.648,123.989,172258,electronic,3259,6292
5VS7aJFWhrm5U4gO7wHbVB,Okay,19,0.829,0.746,-7.405,0.0414,0.00906,0.866,0.107,0.412,123.017,359298,electronic,3266,6293
0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground feat. DJ Funk,47,0.786,0.887,-3.886,0.0518,0.0263,0.812,0.338,0.682,126.982,168937,electronic,3267,6294
5u7MDNOhzlEfdX00mboJHA,Crazy,46,0.778,0.608,-7.512,0.185,0.0071,1.39E-05,0.0802,0.16,120.009,180293,electronic,3268,6295
2kEvC6w9wRf96llW9sJrRU,Antibodies,54,0.776,0.814,-5.86,0.0737,0.0336,0,0.109,0.831,118.032,200022,electronic,3265,6296
35y7OxtEAxlWBiU23h58Dq,How Do I Let Go,45,0.856,0.807,-8.004,0.0408,0.0143,0.141,0.0573,0.986,124.008,421746,electronic,3269,6297
2soUC2CP7aY7lEbSUdq2ny,Not The Only One,54,0.717,0.909,-5.481,0.0709,0.0227,0.0064,0.189,0.585,127.998,195000,electronic,3271,6298
3105Y5AtOYuOgm6G866FVe,Angie,34,0.654,0.926,-5.046,0.0399,8.36E-05,0.0963,0.359,0.279,124.007,220643,electronic,3273,6299
4HCN49YHfv7RCYC9d6dtXt,Release,65,0.553,0.844,-4.876,0.0352,0.00317,0,0.0863,0.281,123.951,193422,electronic,3270,6300
5AMMeb9pjO4M6k8zRE4awE,Under The Sun  Vintage Culture Remix,55,0.691,0.868,-8.383,0.0478,0.00834,0.374,0.644,0.459,126.965,313701,electronic,3272,6301
4Ynibk8PO978n4voJ1Uzby,Wurk,43,0.798,0.965,-6.796,0.047,4.97E-05,0.901,0.0398,0.803,128.003,168768,electronic,3275,6302
2X30fR4jrB0b1dBPPKdICb,Take Me Back,56,0.643,0.807,-6.625,0.0396,0.407,0.0104,0.127,0.582,124.028,158880,electronic,3274,291
3PdLMTut7spFf9leWqBrjK,Better Day feat. Nile Rodgers  Josh Barry,56,0.714,0.866,-5.483,0.09,0.00406,0.0178,0.292,0.646,125.072,149760,electronic,3277,6303
26haJjtanhamtf25RXH0MO,All Stars,65,0.775,0.723,-3.479,0.0486,0.17,0.000672,0.0579,0.604,124.05,170323,electronic,3276,6304
7toXrD09umdbaWc63fBQ3p,Every Single Time,54,0.744,0.867,-4.293,0.0746,0.015,0.285,0.343,0.71,124.022,178052,electronic,3280,6305
3jOyg77BUcPtbRtObyogTG,Devils,62,0.694,0.813,-5.278,0.0376,0.0718,0.00147,0.123,0.233,121.988,158719,electronic,3278,6306
6uvcFhpfRLKrT4pNHueLQN,Real Love,51,0.621,0.854,-6.732,0.0552,0.0116,0.745,0.415,0.681,124.003,145560,electronic,3281,6307
5HYOVRe3chMbHoFnGxdxWC,Burn This House,51,0.745,0.873,-7.619,0.0448,0.0367,0.298,0.315,0.718,125.982,215303,electronic,3279,6308
3BbAVLfkhtY237ORPUj3wX,DFCW,54,0.825,0.771,-5.695,0.0674,0.00351,0.005,0.0776,0.661,130.044,240002,electronic,3283,6309
0Dwb20y4Y174GDvLw0Dr51,No Judgement  Klsch Remix Edit,41,0.554,0.951,-4.061,0.0354,0.0329,0.758,0.119,0.0602,127.027,257008,electronic,3284,6310
08BdwDsjgDp9N3ALRaKuYJ,Love Me Better feat. Leah Guest,53,0.713,0.765,-6.322,0.046,0.0271,0.00158,0.277,0.495,124.957,200248,electronic,3282,6311
7oKa0C9hmNmgNdI4n9eJqI,Gold Member  Radio Mix,45,0.752,0.911,-3.748,0.049,0.00279,0.809,0.0756,0.911,122.987,178577,electronic,3286,6312
5PkJ2ssBCzKHaztJVASw2b,Body Pump  Lady Bee Remix,60,0.667,0.927,-6.183,0.0489,0.00265,0.103,0.108,0.544,122.997,176098,electronic,2540,6313
630fy1dTAKtfY1DJXLYyds,Alley Rave,42,0.804,0.967,-7.469,0.0612,0.00253,0.93,0.0627,0.673,127.979,364100,electronic,3287,6314
055Mme9ReKK99jRFA5UJ55,Get Out My Head,66,0.693,0.913,-3.035,0.0298,0.0542,6.87E-05,0.231,0.795,123.989,204933,electronic,3288,5947
6AiqDf21hW52qX2Mtul4uB,Aint Gonna Cry,40,0.861,0.777,-5.292,0.145,0.00108,0.144,0.226,0.715,124.001,221065,electronic,3289,6315
4ZOuB9nVbvyeEIYKbm55O4,Best Be Believing  Shadow Child Remix,58,0.85,0.755,-6.832,0.0597,0.0136,0.565,0.0216,0.534,124.02,351606,electronic,3290,6316
2Fcx71e415baVRjRaAKsM6,Caf Brasil,42,0.754,0.791,-4.141,0.0411,0.0093,0.129,0.294,0.735,122.028,182090,electronic,3292,6317
20b1ZBMGOZjuGvNFncIIP7,Time to Groove feat. Non,65,0.624,0.94,-3.671,0.163,0.000983,0.00409,0.313,0.882,128.014,146849,electronic,3285,6318
6hUQSVwpHNiCsXzTVwJEO8,Dont You Want My Levels,44,0.742,0.934,-1.686,0.0455,0.00318,0.429,0.0959,0.703,126.999,289134,electronic,3293,6319
3voNCdMNCd1M2Yh1Y7cm4Y,Kerching,52,0.831,0.761,-5.544,0.0628,0.00772,0.54,0.242,0.671,129.023,178605,electronic,3291,6320
73CRQe51UEpa3B6ZG7QEsl,Erase Me,55,0.633,0.899,-3.798,0.0456,0.263,0.0124,0.0919,0.485,132.033,243803,electronic,3294,6321
4szwPQ7ajXpyqykjtv6RLE,Roll Play,57,0.8,0.487,-12.74,0.167,0.000304,0.367,0.0874,0.318,128.019,203438,electronic,3296,6322
2jp5Bdo4SQy8ToFSRIvxuQ,Give It Up,57,0.701,0.916,-4.941,0.0418,0.0461,0.0774,0.299,0.73,123.994,136485,electronic,3297,6323
5JohYODxZkqfPFC3UWSrMj,Funkatron,44,0.593,0.988,-2.728,0.0638,0.00612,0.877,0.23,0.64,125.999,189048,electronic,3298,6324
0HJ7K7uauPS05UqWUkIxGM,Let Me Love You  DAZZ Remix,58,0.406,0.88,-5.564,0.0712,0.0183,0,0.0733,0.383,123.416,160749,electronic,3299,6325
1sFIeryYtYTqcRqZiEuIxh,Maze,62,0.637,0.865,-5.756,0.0417,0.0651,0.00194,0.106,0.759,123.038,183537,electronic,3295,6326
5Fl1yyPJsMDV6n1if3LQVc,Keep Me In The Dark feat. Jim Junior,39,0.698,0.735,-7.377,0.0379,0.0551,2.28E-05,0.308,0.674,126.008,187195,electronic,3300,6327
69tfaZMe6zobEKoN7wAZlR,Its Ok,43,0.758,0.507,-11.205,0.0383,0.252,0.217,0.177,0.81,110.033,174586,electronic,3301,6328
561vXUM4JD54PFVHy65PpT,Lie Lie Lie feat. Aya Anne,43,0.699,0.919,-4.286,0.0617,0.148,0.00196,0.0829,0.472,125.06,152796,electronic,3303,6329
07WEDHF2YwVgYuBugi2ECO,Kickstarts,64,0.61,0.836,-4.455,0.0573,0.00374,0,0.358,0.657,126.056,181827,electronic,3304,6330
1pY0xt2c2NCnkEYbuWQjUG,Hurricane,39,0.84,0.917,-5.37,0.0598,0.00458,0.667,0.386,0.523,123.995,456774,electronic,3306,6331
0dOxEPEzBFvhGvMfurJI1A,Who Do You Think Of  Zac Samuel Remix,59,0.574,0.886,-5.903,0.0677,0.00696,0.000658,0.353,0.822,119.987,167747,electronic,3305,6056
5pRZVUGi1Z9QteqfEAFNw0,Look In My Eyes,48,0.668,0.752,-7.411,0.0466,0.0058,0.00145,0.388,0.241,125,205440,electronic,3302,6332
25ZEYUgCJyf3gRxkqYbkIc,Leave The World Behind  Radio Edit,57,0.525,0.849,-7.727,0.0484,0.00232,0.00196,0.322,0.277,128.055,161719,electronic,3307,6333
3kpQ47nF7sKRkDLHlXdLGo,Hipcats,34,0.885,0.96,-4.992,0.0597,0.000387,0.00143,0.0214,0.771,122.004,129819,electronic,3308,6334
3mUN3ODbYMtF34rk68aAuX,Summer In Love,55,0.704,0.907,-6.027,0.0476,0.0966,0.721,0.168,0.556,126.029,195331,electronic,3310,6335
3gGGSaoesLUfo2Ojtut3x9,Shake That,49,0.8,0.672,-10.88,0.0434,0.00163,0.765,0.0703,0.912,126.009,186387,electronic,3311,6336
23tSVCziOnXVAyayQt0Bi7,Flying,64,0.747,0.855,-7.27,0.0341,0.24,0.807,0.111,0.219,130.038,184837,electronic,3312,6337
2M2EXUjOvbUcTdGDWLYZk9,Soulshakin  Radio Edit,44,0.794,0.953,-3.674,0.0761,0.00644,0.000602,0.139,0.646,124.015,216750,electronic,3313,6338
3i41yQZllyhZZJXsr3ADhd,Heather Park,54,0.715,0.947,-6.738,0.0435,0.252,0.912,0.581,0.519,122.034,361960,electronic,3309,6339
1BaOHbyJmMk4AKoE9LPPLJ,Dilemma,46,0.813,0.87,-4.926,0.0638,0.186,0.000272,0.0894,0.512,115.996,165129,electronic,3316,6340
3kyskiCpYM2ALQUSEShFMY,Sinner,59,0.721,0.78,-6.935,0.0403,0.0455,0.083,0.138,0.725,126.974,238357,electronic,3315,6341
5ROkVcgsHOtlzv1SKuAikA,Hope,42,0.783,0.811,-6.813,0.041,0.00739,0.722,0.384,0.45,123.98,363001,electronic,3317,3766
7v0An99Wk7wYijqYsPXSFw,Give It To Me,59,0.785,0.869,-3.995,0.0636,0.174,0,0.166,0.755,116.002,169947,electronic,3314,3766
0hKa1iXJRQMcpMELUojgTI,Zorro,53,0.69,0.881,-5.924,0.0463,0.00196,0.811,0.218,0.662,125.019,216981,electronic,3318,6342
2nHBfIdQ4ndFNaWilLdBUN,Ecstasy Over  Over,52,0.757,0.82,-4.999,0.0406,0.00426,0.421,0.173,0.656,128.012,216797,electronic,3321,6343
0pIlTYYCiY7FcTunLkEjUb,Loving You feat. Katy Alex,59,0.708,0.836,-5.887,0.0649,0.00803,0.0303,0.0943,0.844,129.969,180943,electronic,3320,6344
2UmiXqJJ3qQooP5pUuiI0W,Attraction,49,0.753,0.815,-8.356,0.0414,0.239,0.598,0.383,0.182,121.998,172250,electronic,3322,6345
064XKlbH9yDyPz9DyL47jX,Get Gassed,49,0.904,0.946,-4.996,0.217,0.0325,0,0.0994,0.687,137.976,186080,electronic,3323,6346
2M72ge9OrR7muKhcBi509v,Rave Grave,45,0.795,0.797,-5.96,0.0634,0.00438,0.302,0.129,0.627,124.952,189614,electronic,3325,6347
0z3hYtKH35ltEcPfeyBXj4,Otherside  Nils Hoffmann Remix,55,0.769,0.499,-12.845,0.0411,0.453,0.349,0.0958,0.145,125.028,218881,electronic,3324,6348
6aOKYH4j0TshPhDkRCGlor,Gold Dust  SHY FX ReEdit,29,0.62,0.932,-3.44,0.0843,0.00716,0.000674,0.215,0.556,177.017,183000,electronic,3326,6349
5kVMQDy8cpGDz7HrFdZifu,Everything Is Burning,40,0.685,0.742,-5.832,0.0452,0.00153,0.896,0.0905,0.541,125.004,355200,electronic,3327,6350
6GYD9MwygCfPurS4Dd7uvT,Fresh  Charles J Remix,42,0.853,0.88,-5.705,0.0581,0.00421,0.887,0.0343,0.746,122.995,300488,electronic,3328,6351
4Vu7s6Pf3ntI2lNSBkjgru,Circula  Original Mix,30,0.803,0.891,-8.898,0.0549,0.00426,0.925,0.682,0.939,122.997,387866,electronic,3331,6352
4xtf0Bt3Ca8TbipJ7iPD4B,House Every Weekend  Loadstar Remix,53,0.505,0.952,-3.88,0.0443,0.000629,4.76E-05,0.0867,0.622,174.011,236483,electronic,3329,6353
5ngkOLKzDPNoYEXN0snzq3,If There is Love,58,0.472,0.771,-5.7,0.123,0.00813,0,0.04,0.726,119.802,155366,electronic,3330,6354
